no,cid,text,image,pid,likes,comments,shares,post_time,scraped_at
8957,13106,"To #12968:
I am a girl, and because of an ex-boyfriend who kept pressurising me to have sex (but was unsuccessful; this constant pressurising was the reason why I called it off), I viewed my virginity lightly then, and even considered just giving it to him when I was still with him. His constant pressurising made it seem as though it was nothing much (which I believe that's the opinion of many - we all have the right to our own opinions).
It was only when I met my current boyfriend (after breaking up with my ex) that I was so relieved I kept my virginity, and I now see the value of it. I guess I can call myself a convert on this issue. A few days ago I literally looked down there (self sex ed lesson I guess - sorry if it's TMI), and I realised that I have never seen it properly before. It dawned on me how precious and private these parts are, and many of us (virginity believers or not) may not see the beauty of it. I feel that we should have more self-love, we're beautiful creatures. Treat yourself with care.
My current boyfriend is very conservative, and does not take kissing lightly as well, so I guess that also influenced me. I'm actually less conservative than him and has initiated things that he wasn't ready for yet. (Maybe my boyfriend is a special case)
But what my past relationship and my current relationship have taught me was that there's a reason why you should keep your virginity until marriage (but of course you really have to love the person when you decide to marry him/her, else, the marriage will probably fail). It is mainly because sex is an act of love, an act of the deepest connection you could ever have with someone, and you really want to do it with someone you love very much, because you will remember it forever.
While I have not lost my virginity yet, I lost my first kiss to my ex (and a couple of other acts), and from time to time I get reminded of it, and I regret it. In fact, sometimes I even feel disgust (obviously it didn't end well - I'm not speaking for those whose past relationships ended well) that it happened. I'm sure I will remember it forever, and regret it forever. My current boyfriend is an absolutely great guy, and I wished I never had these bad memories from my past relationship, and have saved it for him instead. Of course I can't undo these things I've done. Now I'm certainly saving my virginity for him on our wedding night (or if anything happens which I hope not, the next person I will love).
So, you will certainly remember your virgin experience as well. So are you sure you want to give this up to someone you may not be together forever/love forever? (not saying that marriage lasts forever either - that's why you really need to marry someone that you really love and can foresee yourselves building a life together) You are going to remember your first time forever (feel free to disagree with me on this). And what if... Just what if, it doesn't work out between you guys? You will bring this memory with you forever, and you just can't erase it, and this regret may follow you for a long time to come. If you can't bear this thought, don't create this memory.
And if after it falls apart you meet someone fabulous and someone you love even more than your previous, then now what? Whenever you both engage in sexual acts, you will always be reminded of your first time with someone else. At that point in time, would you have wished you have saved it for this perfect person instead? There's no ""start over"" then.
I have to stress that I'm not coming from a religious angle (sorry if the part on beautiful creatures seems so), and that I am a free-thinker. I'm just highlighting how because we always keep those parts private, we may not actively see the beauty of it, and how we should really let only someone we love very deeply handle it. We all have private parts, something that belongs only to ourselves - we're equal like that, I guess. Something we can truly call ""our own"". It should be something personal, something vulnerable, something you reveal to someone you really trust. This is something I really disliked about my ex - the fact that he's always so open to giving something so private to him to others and that he even influenced me to think like him.
I don't see how virginity should not be held onto even when someone is 24. Love yourself enough to acknowledge that your current relationship, no matter how great it is, may not be your last, and it is a risk to create a permanent memory of something that may be temporary. Choose wisely.
Believe me, I have seen virginity lightly before and I didn't realise how precious it could be. And now I do. To have a self sex-ed lesson only at 20 is a tad late, and I can already imagine how inexperienced I can be on my wedding night and just how much I really don't know about sex, but hey, I think it will be a sweet (albeit awkward) memory to learn along with your partner - it's going to be sweet if you guys really love each other.
PS. I'm sorry if this post has offended anyone (virginity believers or not/religious or not) - I certainly do not mean to, and I'm just sharing my thoughts and my own experience. Feel free to disagree, it's a free world.
-
#13106: http://www.nuswhispers.com/confession/13106",,934485043288624,44,4,3,2015-11-28 02:47:23+08:00,2021-04-24 16:27:30+08:00
8973,13124,"To #13106
I lost my virginity to a random girl I met on Tinder. Worth it.
-
#13124: http://nuswhispers.com/confession/13124",,934797639924031,2,1,0,2015-11-28 20:52:28+08:00,2021-04-24 16:27:35+08:00
8975,13130,"With reference to #13106
This isn't really a response to the post, but I identify with OP fully. I feel like I am in the exact same situation as you, my ex pressured me a lot and my new/current boyfriend is more conservative and respects me way more. He treats me as if I'm really precious to him and he makes me feel very comfortable around him.
However, in my past relationship, my boyfriend used to force me to do things... I am a bit embarrassed to say this but let's just say that I gave him my body and everything but not my virginity. I'm so glad I didn't give him my virginity, but now I feel immense regret that I gave him all that.. I don't dare to tell my current bf about my past because it'll definitely change his impression of me. I want to keep it in too but sometimes I feel so much pain and anger with myself and I feel guilty for keeping secrets from my current bf. It's easy for people to say 'if he truly loves you, he'll accept you' but this is probably a big issue to him, as it is to me :( should I remain quiet about it? If he asks me about my past should I lie? (it could be a white lie..)
-
#13130: http://www.nuswhispers.com/confession/13130",,934820376588424,2,3,0,2015-11-28 21:57:24+08:00,2021-04-24 16:27:35+08:00
9009,13166,"To #13130:
I wrote 13106 and I feel you. Sorry to use NUSWhispers as a platform, but I'm also facing what you're facing now. I think it's nice to know someone who understands, maybe we can even hear each other out. You can contact me at cantfeelmyfacewhen@yahoo.com (I guess this is the most anonymous way it can be.)
-
#13166: http://www.nuswhispers.com/confession/13166",,934984093238719,0,1,0,2015-11-29 05:42:27+08:00,2021-04-24 16:29:01+08:00
9020,13180,"Since we're on the sex before marriage issue, allow me to play devil's advocate and offer my extreme opinion:
I think the idea of saving your virginity until marriage is misguided. In fact, I'll even go as far as to say that it is unhealthy.
Mainly I feel that a girl should not be valued based on her virginity or her sex life. You never see guys worrying about saving their virginity until marriage (well actually you do, but much less), so why must girls be restricted to the same standards? This just perpetuates gender stereotypes in society and contributes to inequality.
To take things further, think about girls who have suffered sexual assault or rape. Does that mean they are of any less worth? I hope not. But such a societal attitude can only worsen the trauma experienced by these girls. Now, I am not saying that a change in opinion will make it any less painful for these victims, but it will certainly help in the recovery process to understand that there are things in life that matter more than virginity or sex.
Now. Let's take a look at your view. The main argument in the other side of the debate is that virginity is something you should save for the person you love/marry (hopefully the same person). And if not, you will be haunted by all the times you did ""it"" with other people..
Frankly.. it's just a circular argument, isn't it?
""Virginity is impt cos if u lose it u will regret it cos virginity is impt.""
I know I've probably trampled on the staunch beliefs and values of many out there. But think about it: where did these beliefs about premarital sex come from? Aren't these just social constructs passed down from generation to generation?
#13130
#13106
-
#13180: http://www.nuswhispers.com/confession/13180",,935226176547844,19,11,0,2015-11-29 19:12:30+08:00,2021-04-24 16:29:01+08:00
9033,13197,"#13180
Well said. Then again, some girls love being 清高 by saying that they have saved it blablabla. Like as if it was such a big deal.
Its already the 20th century, who cares whether you saved it or not. People lead different lives so stop putting yourself at a high pedestal by saying ""oh im so ashamed but phew i didnt lose it, but i did other things"".
IMO, virginity is not only just about the hymen. If a girl has done any kind of sex e.g oral, heavy petting etc, you are already not a virgin.
Saving your hymen does not mean anything. At the same time, losing your hymen does not mean anything bad either. It just means that they have loved and lost, or that they love their current partner and want to take it to the next stage.
Sure, you should not pressure a girl to give you her first time, but if it happens, it will happen. Virginity is just a social construct to prevent people from overpopulating. Before such constructs, people married at age 15/16.
Nuff said.
-
#13197: http://www.nuswhispers.com/confession/13197",,935558409847954,5,3,0,2015-11-30 11:27:27+08:00,2021-04-24 16:28:59+08:00
9045,13217,"#13180
#13130
#13106
Well the thing is, how physically closer can you be with someone other than sex? How more ""open"" emotionally and physically can you be?
Personally, I keep it because I believe that I want to share it only with one person whom I love and who loves me so much that we have promised to commit to each other through thick and thin to the end ( i'm one of those who do not believe in divorce). Why would I share a special moment with someone who does not reach that level of closeness? I think that kind of love that requires commitment deserves to be celebrated. Our culture often describes love as merely a feeling or emotion. I think love is more than that.
Also, even if the notion that ""sex/ vitginity is valuable"" is a social construct, so what? what's wrong with that?( I do not think it is, though, I think it is there for a reason) Why can't I keep some part of me special and reserved? A VIP room is special because people set aside a special area for special people, and only certain people can come in. It makes it special. Why can't we reserve sex for a special person who deserve it? Sure we can save other moments, i guess, though as of now i can't think of anything better.
Based on experience, I regretted that I kissed my ex. I shared a moment with someone that I barely talk to now. I do not regret it to the point that I see myself as not pure anymore etc etc or that it affects my self-esteem etc. Just that I wished I did not easily share that intimate moment with someone in the heat of the moment. Probably because I want to see it as more than just physical pleasure and I think it is an expression of love (and I think love requires commitment)
On the topic of rape, I agree that a raped woman is not of less value than a virgin. I know the pain and shame is extremely hard to bear with, but demeaning sex/ virginity is not the answer. Like, even children who do not even understand what sex means are traumatised by sexual abuse. Their tendency is to avoid the rapist. They sure do not like it. It is natural to feel sad/traumatised when you are sexually abused.
Just like when people are slashed, they bleed, they feel pain.
Would we say that ""it's okay,the cut will heal anyway "" and do nothing?
No, we should recognise that it is a painful experience and try as much as we can to heal them, though we cant do it completely. There will still be unsightly scars that make them want to hide at home
People who look down on the victims are like those who mock the slash victim because of the physical scars.
It is unsightly, maybe. We might have to admit that rape victims might have emotional scars that affects them.
Instead of dismissing their pain, we should show compassion, understanding and empathy. Each of us are broken in some ways anyway.
-
#13217: http://www.nuswhispers.com/confession/13217",,935617669842028,5,3,0,2015-11-30 15:27:27+08:00,2021-04-24 16:27:26+08:00
9068,13252,"#13217
Thanks for sharing.
As much I would like to believe in true love.. it's really rare for people to find the one person that they love and for both of them to stick with each other for the rest of their lives.
Listen, you shouldn't regret that you kissed your ex. It doesn't make you any less of a woman (i assume) or a person. That is actually what I was trying to say.
I don't claim to understand love fully, but surely heat-of-the-moment, passionate love is also a form of true love. Furthermore, nobody loves perfectly from the beginning. It's only through failed experiences that you learn to love your final partner properly.
I certainly can't change how you personally feel about sex or intimacy. However, my point is that as a whole, this social construct that virginity is important is detrimental to how society values girls and how girls value themselves. And, like I said, it's really just a circular argument. A needlessly demeaning circular argument.
- OP #13180
why am i doing this i have 2 papers tomorrow -.-
-
#13252: http://www.nuswhispers.com/confession/13252",,935733286497133,7,1,0,2015-11-30 21:37:29+08:00,2021-04-24 16:27:26+08:00
9075,13260,"I'm the OP of #13130 and I think there may have been some misunderstandings.. I have no issue with other people being open to sex before marriage etc. I am just upset with myself for what I have done in the past, if y'all feel comfortable with it then that's really great! I respect everyone's individual opinion and I didn't mean to impose my views on everyone else.
I still do feel troubled and conflicted as to whether I should let my boyfriend know about my past if he does ask me about it, but I've noticed that some people commented that it's best to keep mum about it. I really really don't want to hurt my boyfriend at all so I just might do that :) thanks guys!
-
#13260: http://www.nuswhispers.com/confession/13260",,935758686494593,1,4,1,2015-11-30 22:47:29+08:00,2021-04-24 16:27:27+08:00
9084,13272,"Reply to #13260,
I am kinda in the same situation like you but in my case our roles switched. It's my boyfriend that went through the similar past that you shared about. However, sadly, his is worse. He gave his virginity to his ex too. He didn't want to tell me but, let's just cut it short, I found out about it. It was very very very, hurtful when I realised everything that he'd told me was a lie. To be fair, it was his past and I had no right to know if he didn't want to tell. However, now that I know about it already, the thoughts of him f**king his ex always appear out of no where and it's just freakin annoying. I honestly do not know when will all these thoughts stop coming to me. Maybe my whole life?
My suggestion is, if your bf asks, you shall not lie. But if he doesn't mention it at all, maybe he doesn't want to know it. In that case just let it go. But if you are planning to go far with him, I don't think there should be any secrets between a couple. So, just tell him. Though it will hurt like hell. But if he does truly loves you, he will stay. Just like how I'm still together with my bf after 2.5 years because I love him though his past won't stop haunting me.
-
#13272: http://www.nuswhispers.com/confession/13272",,936067233130405,2,1,0,2015-12-01 11:57:31+08:00,2021-04-24 16:27:32+08:00
9728,14241,"You know all the jokes and stereotypes about the differences between the boyfriend/husband and girlfriend/wife?
Like the guy has to always accompany the shopaholic girl on her long shopping sprees, carrying all her bags, and just sitting in a corner in the store. Or like how the woman keeps talking but the guy has to just keep quiet and listen. Or like when the girl says something it's like a trap and the guy has to struggle with deciphering it.
I just wonder if there's any couple out there that really fits all these stereotype because these jokes are still funny to the people around me, and they keep saying stuff like that. Is this the norm?? I am evergreen clearly.
As a girl, I wouldn't want my boyfriend to carry all my shopping bags for me and sit down and wait for me for so long! He can totally go shop at some other place while waiting for me! And if I can't carry all my stuff, then um maybe I am over-shopping?? And if he really insists on waiting for me, then wouldn't it just be nice to reciprocate, i.e., accompany him to shop for what he likes?
And if the girl is always talking and expecting the guy to be obedient.. that's such a strange dynamic. Wouldn't the guy feel like he has no dignity? And I don't know how to expect my boyfriend to understand and interpret my feelings if I do it so vaguely (and sometimes I think girls do it intentionally).
I feel like it's a bit difficult to be the guy and unfair sometimes you know, if all these patterns of behaviour are indeed happening in reality. I'm not meninist, I just think that gender equality means exactly what it should mean - equality, not that women get to trample all over the men.
-
#14241: http://nuswhispers.com/confession/14241",,949685338435261,30,13,0,2015-12-25 14:36:06+08:00,2021-04-24 16:27:29+08:00
9729,14242,"#14241: I completely agree with you. I am an evergreen girl and I don't have any restrictions for a potential boyfriend such as looks, height etc. I just want a guy with a good personality, who loves me a lot, responsible and who will be financially stable in future.
I will not torture him by making him carry my shopping bags or make him wait for hours while I wear make up. I wouldn't mind helping him if he has a lot of things to carry. Because I believe in a relationship, we are equals. I will trust him and respect his freedom, allow him to go out with friends and have his own life, at the same time showering him with a lot of love and care.
I don't believe in gender stereotypes like guys always need to pay for dates and such stuff. I have done internships in the past and I hope to fulfil my career aspirations one day, so I would gladly pay for our dates to celebrate special occasions like his birthday.
Alas, I have been rejected more than once already. I don't know what's wrong with me. I guess I don't deserve to be loved. :'(
-
#14242: http://nuswhispers.com/confession/14242",,949792208424574,49,8,0,2015-12-25 19:49:53+08:00,2021-04-24 16:27:32+08:00
9736,14261,"To #14241 and #14242, I'm no different from you girls. In comparison with my peers, I think I treat my boyfriend rather well. I believe in gender equalities too, and I don't expect my bf to treat me like a princess or be a slave.
I don't need him to carry my shopping bags or wait hours for me while I dress up. When I'm out with him, I tend to avoid shopping or buying stuff for myself because I didn't want him to feel bored or wait for me while I shop for my own stuff. When we are out, we mostly go Dutch too and I dont expect him to pay for my meals. Sometimes when he pays for the meal I feel bad and I'll pay for the next one.
I also don't expect him to send me home because it would be so late by the time he reach home. I don't have any physical requirements as well, he was just average looking and 1.63 tall. i also tried to understand everything he likes like soccer, where I tried to remember all his favorite players names, timings of upcoming matches and I also took time to understand his field of work, which was an entirely different field from mine.
But after everything I've done, after all the effort put into the relationship, at the end of the day, I got dumped still. Lol
-
#14261: http://www.nuswhispers.com/confession/14261",,949969661740162,7,9,0,2015-12-26 01:28:13+08:00,2021-04-24 16:27:32+08:00
9775,14328,"OP of #14241 here. Glad that know many of us don't buy into stereotypical gender expectations! I know these stereotypes are jokes, and if people are laughing because the jokes are ridiculous, then it's great. The scarier part is the insidious effect of these jokes perpetuating certain ideas in people's subconscious. Jokes draw upon existing discourses, and people laugh because they can relate to those ideas. There's also a fine line between being funny and offensive. But anyway, not trying to be so picky about this because I do (want) to have a sense of humour, haha.
I am posting again because a commenter made an interesting point, and I'm bored and like to discuss issues like this with a community out there. I won't do this again so sorry if you totally hate this!
The commenter said that I'm only saying all that because I'm evergreen /single and implied that I may change once I get attached. If he meant it as a joke, sure! But well.. my kind of over-active brain likes to make connections and explore different thoughts, so after a while I was thinking... yeah I really don't know how I'd act after I get into a r/s, when the novelty and romance has worn off. I may act in the very same way that I said I wouldn't. This happened some couples I know, after they starting getting used to and comfortable with each other.
We don't really know how we'd become in hypothetical situations. But one way that may be a useful indicator is to see how you act around people that you are familiar with, e.g. family, relatives, friends, or around people that you don't really like. Do you take it for granted that the people around you have to serve your interests? Do you expect them to? Or are you thankful when people do stuff for you. I have friends who make their parents bring stuff for them to campus, and they don't feel bad about it or aren't thankful about it. Or like they ask their parents ""eh mum can you faster wash my clothes cos I want to wear them later"".
I'm always a bit cynical about love and romance because when the novelty wears off, then we show our true colours and then you realise that you got yourself into something you didn't expect or imagine initially. A true indicator of the person's character is how he/she acts around people they are used to or don't really like, not how he/she acts around you in the most romantic and novel stage of the relationship. Just a point of reflection for myself.
-
#14328: http://www.nuswhispers.com/confession/14328",,950939371643191,0,2,0,2015-12-27 22:33:16+08:00,2021-04-24 16:30:26+08:00
9803,14358,"To OP of #14241, #14242 and #14261, it is not that you don't deserved to be loved. It is just that the right guy is not found yet!
I am together with my boyfriend for 6 years and going strong. I also don't believe in having him to treat me like a princess by going shopping with me and carrying all my bags, or to pay for my meals and everything. This is just torturing him. If I want to shop, I go with my girlfriends. If I want to eat a meal with him, we should split the meal, why should him pay for my meals just because he is a guy?
All in all, don't give up hope and continue looking. The right guy will come one day! Gambatte!
-
#14358: http://www.nuswhispers.com/confession/14358",,951418304928631,11,1,1,2015-12-28 21:08:26+08:00,2021-04-24 16:27:26+08:00
9807,14372,"#14358: what if it is the guy who expect you to pay for his meals (instead of going dutch) and the one who expect you to shop with him?
-
#14372: http://nuswhispers.com/confession/14372",,951733538230441,0,1,0,2015-12-29 09:44:00+08:00,2021-04-24 16:27:34+08:00
9823,14398,"To OP of #14372,
I'm the OP of #14358. Well, if he expects me to go shop with him that will be the best right? Since I can shop together with him! As for food if he do not have the money and I can pay then I pay lor. But of course it depends on individuals. I always believe that as a couple you should just be yourself. Why pretend to be someone else in a relationship? If you are going to marry that person, are you going to pretend forever?
-
#14398: http://www.nuswhispers.com/confession/14398",,951830191554109,0,1,0,2015-12-29 15:33:20+08:00,2021-04-24 16:27:30+08:00
9942,14580,"General Tips for lovelorn NUS guys: One of the more constant type of posts I see here is the sad rejected guy lamenting his unjust deprivation of love by enigmatic women who appear to be equally interested in the guy, only to confine him cruelly in the friend-zone when he confesses. The outcome is painful for both parties (and for me to see such unnecessary emotional hurt), but it can be avoided. Here are some tips from bro to bros (ladies feel free to constructively criticise)
1. Pre-First-Date Confessions are for the movies and serials. They don't belong to real life dating.
movies: [attraction] -> [interaction] -> [confession] -> [first date] -> [happily ever after]
real life: [attraction] -> [interaction] -> [ask on a date] -> [first date] -> [many more dates] -> [confession/ ""the Talk""] -> [exclusivity]
2. Be honest of your intentions, don't pretend to be just a friend
instead of asking ambiguously ""wanna hang out/ eat dinner?"" like any of her other platonic friends might do, make it clear that you are not looking to just 'be a friend' if that truly is the case. Don't waste her time by acting like a friend when your ""friendship"" would crumble without promises of romance. But of course, ""making it clear"" does not mean ""I love you and I want you to have my babies"" confession style...
""If you're not already attached, could I take you out to dinner sometime?""
This makes your intentions very clear, without being too direct and pressuring. (usually... see point 4)
3. Accept Rejection like a Gentleman
Another lie we are fed by movies and serials is that a man's effort (despite his initial unattractiveness to the woman) should always be rewarded by a woman's affections eventually. Misogynist bullshit. It's ultimately her decision, and if she says no, stop bothering her and move on.
And no, this is not because its some sneaky way to gain her respect and admiration in the hopes of asking her out again. It is because you respect her decision. Period.
4. Women are not like standardised locks to be picked with a secret manual
One of my close female friends prefers to be strictly platonic friends for months before any romantic hints and doesn't like the pressure of going on on ""official dates"" even with guys she finds attractive. For every 10 girls harassed by suitors and stalkers, 1 girl would find her true love in a guy who persistently chased her despite rejection for a year. Each individual is different, and these tips, while applying to most people, are not laws or rules that apply to all people. Keep an open mind.
Good luck,
-A below average guy (in terms of wealth, looks and fashion sense) with an above average dating life
-
#14580: http://www.nuswhispers.com/confession/14580",,954579001279228,94,6,6,2016-01-03 13:28:28+08:00,2021-04-24 16:39:17+08:00
9946,14586,"With reference to OP of #14580, I agree with just about everything you have said. But I would also let you know that the reason why some guys ""persist"" (if you want to put it that way) is because they want the girl to know them better.
A lot of girls reject guys without even knowing them much, and therein lies the superficiality of it all. So the guy might think OK, maybe when I am better looking, richer etc, I can try again. Just saying.
-
#14586: http://nuswhispers.com/confession/14586",,954701721266956,0,2,0,2016-01-03 17:27:38+08:00,2021-04-24 16:39:22+08:00
9951,14590,"We need a female version of #14580. Any tips?
Oh, And where is #laobu? Why are we not getting more stories from #laobu?
-
#14590: http://nuswhispers.com/confession/14590",,954731941263934,0,2,0,2016-01-03 19:12:03+08:00,2021-04-24 16:39:18+08:00
9957,14599,"@ #14596
#14580 has some great advice.
Anyway what has been done, cannot be undone. Focus on doing your stuff and being a great person, and upgrade your dating perspective next time.
I once creeped out a girl too. Not sure if gossip is spread about or what else she has done/said, but that's too long ago for me to think about it. Looking back, I did have much to learn about dating.
- From a graduate who is not affected by previous gossip if they existed
-
#14599: http://www.nuswhispers.com/confession/14599",,954811831255945,0,1,0,2016-01-03 22:43:30+08:00,2021-04-24 16:39:20+08:00
10030,14715,"After reading the post #14580 and #14590, I can’t help but give you guys a heads up about rejection, coming from girls who think like me. Just a perspective; I have quite a few guys chasing me before, and have dated before too.
When talk about BGR thing, I have a “reject-first-then-observe” rule for a few reasons, incld guys I’m initially attracted to. It’s bcos guys who chased me are those I don’t know super well (and I think this is the main reason why most girls would reject guys also). I hang out with my female-only kakis most of the time. And I don’t believe in platonic friendship, one party is bound to fall for another I believe (feel free to disagree though, it’s just my opinion). You have to see a person through their ups and downs in order to really know them, and not just based on the previous moments when they behave themselves around you just so that you would be attracted to their good-boy/girl front. There was once I rejected one and woah once we resume as frens, all the pattern chut lai/come out already sia (walao, I felt like I kena cheated). That’s when I know that that guy is not for me. I doubt people can put up a front for long. It takes only time for you start seeing their true nature.
Next, I have to agree with OP of #14580. If guys can handle it like a gentlemen, woah I think I will end up chasing him back lehhh..! Mainly bcos I found that very mature, which I find very attractive *gasp*. Handle it in a way that the friendship is not affected in any way, that you don’t resent her for rejecting you after all that you did to chase her (that you worked on your body or your looks etc.). It’s ok to be affected, after all, it’s like a failure after putting in so much effort and it seems like it is all for nothing. For one, the girl didn’t ask for any of it. Take your time to recover from it. Handle it with maturity (ie BE A MAN; most girls like men, not boys); everyone has a choice, and respect her decision that maybe it’s just not the right time for her, maybe she just hopes that you’d improve in other aspects like your character, or maybe she still have someone else in mind (in that case you suay lor, or you can give her time you know), or maybe she wants to date after graduation, that’s all. Rejection is a good thing in a way, at least you know she’s not toying with you or your feelings and just to fill her boredom temporarily. One of my kakis she will just date any guys (with acceptable standards) who chased her just bcos she pity them and she feel bad for not giving any chance. Btw she's a chiobu and Ms Popular, more chio than me. Eventually she’ll initiate the break up and jump to the next relationship (she’s heartless that way). Time will tell if the you guys are really into the girl and vice versa, or it was simply a temporal attraction. For the latter, rejection is still the better decision imo. If feelings are true, I hope you guys will not give up chasing bcos...just maybe, she hopes that you would ask her out again (UNLESS she tells you directly the first time that she’s not into you at all, then I think chasing her again might just turn her off hur hur). Trust me, the efforts put into chasing her is not for nothing. Perhaps she hopes for other changes as well, not just the physical. Relationships aren’t easy; couples do fight quite a bit (don’t fool yourself with K-dramas/Disney love stories); it ranges from some jealous third party, work stress, boredom, family problems, her PMS, differences in expectations and so on. If guys can’t even handle a rejection, I don’t know how they’re going to handle all that is to come.
One of the rules when comes to dating: don’t expect your partner to “make you whole” or to handle some aspects of your life which you can’t handle yourself. In other words, if you can’t handle loneliness yourself/just want to tell the world that you got girlfren (that you are desirable too)/just want to have fun/stop being an evergreen, I think the relationship might not end off too well (again, just my opinion, feel free to disagree). Sometimes people want to fall in love for all the wrong reasons. I learnt from NUS how to be happy and alone sometimes when your kakis aren’t ard: to eat, to attend lectures, to survive a difficult module on my own. It’s not easy, definitely. I do fall into mild depression that the world/life in NUS is just too cruel. But it takes time to see it otherwise although reality is that no one is going to be there for you every single time. But friends are out there, gotta make an effort to meet them you know. At work, one is bound to meet a bitch (unless you super heng). Sometimes in a relationship, you’ll realize that you feel alone even with that someone. Somehow you guys just can't click/talk things through. So my advice is to learn to be more independent first, else you might end up pestering/clinging to your partner a lot (this will suffocate them and tire them out eventually). That you’re okay being single, but you’re happier being in a relationship. I hope my words shed some light to those who are wondering about the things I’ve mentioned. Of course, I’m just speaking from my point of view, every girl is different. There are those like me, just as there are those like my chiobu kaki, just as there are those who have no idea who they really want HAHA. My Singlish not super fluent lah, sorry it’s not as funny as #laoniang or #laobu story.
ps. I hope #laobu will update soon.
-from a girl who is still waiting for her Mr Right but her standard is just too high
-
#14715: http://www.nuswhispers.com/confession/14715",,956371734433288,25,6,3,2016-01-06 18:18:36+08:00,2021-04-24 16:39:25+08:00
10044,14732,"Hey #14715, using rejection as a measure of a man's maturity is at best; a one-sided view of maturity and at worst; naive on both sides.
One-sided because maturity is more than 'accepting it like a man'. It's about responsibility (my Ma taught me that). I'm responsible for my studies, my actions and my own happiness.
I consider myself a mature guy. I put effort into thinking of original jokes and make her happy in the messages. I prepped my first date with small gifts and gestures. If she rejects me, I accept it and move on. I don't see the point of attempting to start random convos and annoy her just to prove the 'feelings are true'.
Yes, some guys aren't worth your time and will show their pattern after rejection. But rejection is a blind trap and will also hurt the rare species. Perhaps even more so since they will keep trying. If the trapper expects loyalty from the victim. I think that's pretty naive as well.
Just my thoughts
#NotLaoNiang
-
#14732: http://www.nuswhispers.com/confession/14732",,956523274418134,5,2,0,2016-01-07 00:23:37+08:00,2021-04-24 16:44:45+08:00
10050,14741,"In response to #14715, I think the reject-first-then-observe method is okay for the women but I think it's super cruel to the guys, don't you think! (I am a female here by the way.)
Because rejection hurts like crap. Maybe it's just me but I would feel really bad to reject a guy and then accept him again/chase him back later? Or maybe by ""reject"" OP means to tell the guy that we can be friends first or something?
This grey zone between being single and becoming an official couple is so complex. My theory is that there are two main groups of people: outgoing and reserved. The outgoing ones dare to date people they are attracted to even if they don't know them that well, and if it works, it works; if it doesn't, then it's okay and it ends there. Consequently these people are more social, and able to manage different situations, and are more experienced in dating and socialising with romantic intentions. This way makes sense because you are open to different individuals and have a lot of chances to test water and get to know people. For people like this, it's probably okay to go up to them and indicate interest right away.
Then there is the other group who is reserved, but will totally devote a lot into one dating relationship when it actually happens. They date people with a long-term view, so in a sense they are quite picky. Contrary to the first group, I think this group rarely gets a chance to know a large number of people because they don't date a lot of people and don't respond to indications of interest at first sight. So if someone you like belongs to this group, it's better to be friends for a while, try to control the romantic feelings and focus on understanding who the person is. After being friends for a long time, and seeing what the other person is like, you can reevaluate.
-
#14741: http://www.nuswhispers.com/confession/14741",,956581141079014,2,1,0,2016-01-07 01:48:36+08:00,2021-04-24 16:44:45+08:00
10072,14763,"Well well hello #14732,
the first time I read your response I’m like “woah gong simi”. your english very good, I like. “Mature”, “original jokes” and prep “small gifts”, woah seh, date me maybe? JOKING lah hahaa.
On a serious note, I do see your point. Naive perhaps. Or you can say I’m playing hard to get, but then this is not really the case. Of course my rule doesn’t apply to every men, and maybe I have sent the wrong signal to fellow friends who are thinking of applying my technique of “reject-first-then-observe”. By “observing”, I mean to still be friends and get to know the person better. The thing is, how about “rejection” after dating then (ie get dumped eventually)? My chiobu hedonist kaki will tell you ""never mind"", and would just date anyway, which I find unfair to the one “hunting"" while she’s the one calling the shot.
Essentially, we don’t want to reject the wrong species, don’t want to NOT reject the wrong species (double negation, ie we want to reject the wrong species), we don’t want to date out of pity (ie just date lahh) and so on. So how sia??? Cannot this cannot that. Well, I guess the answer to “reject or don’t reject” is “it depends” lor. It depends on who the girl is looking for in the first place. If I want a guy with mature thinking, and someone whom I don’t know very well appears to be quite mature, then I really don’t mind trying out a few dates. If he’s a little childish to begin with (or “seems"" to just want to get out of the evergreen circle, or he “seems” to just want to have some fun etc), I’ll apply my rule. This is just me lah hor. After all, who we think we like may not be complete after all. We may be attracted to someone with traits we didn't know we like. We all have different taste in men/women, so there’s really no fixed rule. And after observing I find that the guy is really really not bad, I think I’ll be the one chasing him. Not hoping that he’s still loyal and whatnot, but a sincere attraction.
-from a girl who is still waiting for a gentleman to appear, maybe she should tweak her rule a little bit
-
#14763: http://www.nuswhispers.com/confession/14763",,956931317710663,1,1,0,2016-01-07 17:18:37+08:00,2021-04-24 16:44:46+08:00
10106,14819,"More thoughts on rejection.
Rejection elicits disappointment. Disappointment breeds doubt. Doubt inspires change. I think the kind of change that happens varies widely. Rejection need not always be cruel if you can clarify the doubt. Be it no chemistry, no clubbers or no whatever. If you let his imagination run wild I think its even more cruel and simply mind-f him. Usually the guy will understand one laaa. (If not even close enough to discuss this then gg lor)
Personally, over time, I'm less and less disappointed. Maybe because I think I tried my best. Or maybe, like what my friend says, liking a girl is ultimately a small thing.
And justsayin #14741, I have a similar theory on relationships as well.
""We may be attracted to someone with traits we didn't know we like"": #14763
Please keep that open mind! At least my faith in girls is restored. Hope your Mr. Right(s) appears soon!
-
#14819: http://www.nuswhispers.com/confession/14819",,957402207663574,0,1,0,2016-01-08 11:58:38+08:00,2021-04-24 16:44:49+08:00
